# px py pz qx qy qz qw joint1 joint2 joint3 joint4 joint5 joint6 fx fy fz tx ty tz
-0.180067,0.476965,0.009710,-1.000000,-0.000371,0.000017,0.000098,-1.557429,-1.096266,2.263526,-2.738315,-1.570756,0.012543,0.081689,-19.874752,2.345605,0.526525,0.001207,-0.004957
-0.180045,0.483759,0.008902,-1.000000,-0.000650,0.000087,0.000632,-1.557750,-1.086622,2.245865,-2.731474,-1.570621,0.011707,0.117390,-17.085759,1.988466,0.452972,0.002249,-0.004244
-0.179982,0.493037,0.007821,-0.999998,-0.000880,0.000204,0.001669,-1.558252,-1.073896,2.222792,-2.723293,-1.570403,0.010744,0.156525,-13.694553,1.586457,0.363425,0.003410,-0.003394
-0.179860,0.503459,0.006600,-0.999995,-0.001062,0.000351,0.003077,-1.558906,-1.059789,2.197419,-2.714899,-1.570134,0.009738,0.184646,-10.862520,1.280878,0.288502,0.004271,-0.002695
-0.179669,0.514129,0.005320,-0.999988,-0.001210,0.000508,0.004672,-1.559682,-1.045410,2.171709,-2.706779,-1.569845,0.008675,0.203121,-8.591417,1.045104,0.228319,0.004865,-0.002137
-0.179407,0.524480,0.004034,-0.999979,-0.001330,0.000661,0.006295,-1.560554,-1.031454,2.146852,-2.699116,-1.569560,0.007569,0.213302,-6.794484,0.856850,0.180635,0.005225,-0.001697
-0.179075,0.534184,0.002779,-0.999968,-0.001432,0.000801,0.007829,-1.561500,-1.018333,2.123526,-2.691950,-1.569294,0.006426,0.217144,-5.380398,0.702812,0.143068,0.005403,-0.001350
-0.178679,0.543070,0.001581,-0.999956,-0.001520,0.000923,0.009198,-1.562503,-1.006268,2.102073,-2.685263,-1.569055,0.005254,0.216396,-4.269606,0.575120,0.113531,0.005447,-0.001076
-0.178225,0.551070,0.000456,-0.999945,-0.001598,0.001024,0.010364,-1.563552,-0.995349,2.082626,-2.679021,-1.568849,0.004055,0.212521,-3.396834,0.468801,0.090308,0.005397,-0.000861
-0.177720,0.558185,-0.000586,-0.999934,-0.001669,0.001105,0.011310,-1.564634,-0.985586,2.065181,-2.673187,-1.568674,0.002835,0.206644,-2.710039,0.380340,0.072024,0.005284,-0.000690
-0.177172,0.564453,-0.001541,-0.999925,-0.001735,0.001168,0.012040,-1.565740,-0.976961,2.049643,-2.667753,-1.568653,0.001546,0.503010,-2.341691,2.127125,0.179771,-0.051362,-0.000602
-0.175676,0.570567,-0.001736,-0.999905,-0.002046,-0.000659,0.013614,-1.566715,-0.970155,2.035338,-2.663584,-1.572649,-0.000065,0.745246,-2.069175,3.877334,0.289556,-0.105692,-0.000220
-0.173998,0.576239,-0.001500,-0.999875,-0.002207,-0.002787,0.015424,-1.567730,-0.964624,2.022469,-2.659809,-1.576727,-0.001462,0.650821,-1.693427,4.140551,0.297252,-0.109136,0.000433
-0.172672,0.581159,-0.001251,-0.999847,-0.002301,-0.004123,0.016863,-1.568842,-0.959896,2.011157,-2.656030,-1.579221,-0.002809,0.543413,-1.357954,4.389635,0.301915,-0.109867,0.000984
-0.171638,0.585366,-0.001065,-0.999825,-0.002348,-0.004812,0.017918,-1.570025,-0.955807,2.001300,-2.652318,-1.580432,-0.004103,0.462913,-1.084651,4.597339,0.305545,-0.107445,0.001395
-0.170821,0.588956,-0.000936,-0.999810,-0.002381,-0.005015,0.018666,-1.571261,-0.952277,1.992744,-2.648747,-1.580725,-0.005420,0.403369,-0.865636,4.780215,0.309554,-0.102795,0.001693
-0.170102,0.592014,-0.000853,-0.999801,-0.002411,-0.004991,0.019171,-1.572520,-0.949234,1.985335,-2.645361,-1.580599,-0.006740,0.364282,-0.689197,4.938793,0.313481,-0.098308,0.001942
-0.169420,0.594618,-0.000804,-0.999795,-0.002439,-0.004873,0.019486,-1.573791,-0.946623,1.978933,-2.642179,-1.580300,-0.008064,0.335897,-0.546283,5.077742,0.317314,-0.094137,0.002150
-0.168747,0.596833,-0.000778,-0.999793,-0.002465,-0.004722,0.019651,-1.575068,-0.944392,1.973413,-2.639203,-1.579942,-0.009387,0.313298,-0.429767,5.200772,0.321021,-0.090322,0.002324
-0.168071,0.598714,-0.000769,-0.999793,-0.002489,-0.004565,0.019694,-1.576348,-0.942495,1.968664,-2.636426,-1.579576,-0.010709,0.294203,-0.334223,5.310789,0.324596,-0.086851,0.002471
-0.167387,0.600307,-0.000774,-0.999794,-0.002512,-0.004414,0.019640,-1.577632,-0.940891,1.964590,-2.633839,-1.579225,-0.012030,0.277488,-0.255499,5.409974,0.328038,-0.083691,0.002594
-0.166694,0.601644,-0.000799,-0.999798,-0.002533,-0.004273,0.019495,-1.578917,-0.939530,1.961112,-2.631424,-1.578913,-0.013362,0.270890,-0.191441,5.514268,0.332307,-0.082396,0.002734
-0.165902,0.602774,-0.000826,-0.999801,-0.002600,-0.004333,0.019296,-1.580184,-0.938391,1.958138,-2.629196,-1.579021,-0.014753,0.263212,-0.138712,5.611077,0.336515,-0.081272,0.002876
-0.165107,0.603728,-0.000853,-0.999805,-0.002622,-0.004392,0.019057,-1.581460,-0.937455,1.955610,-2.627128,-1.579070,-0.016070,0.245973,-0.093883,5.686659,0.339629,-0.078876,0.002975
-0.164351,0.604523,-0.000884,-0.999811,-0.002640,-0.004358,0.018775,-1.582749,-0.936687,1.953476,-2.625201,-1.578951,-0.017390,0.230523,-0.056026,5.754839,0.342476,-0.076659,0.003051
-0.163588,0.605183,-0.000921,-0.999817,-0.002680,-0.004335,0.018460,-1.584039,-0.936061,1.951685,-2.623412,-1.578897,-0.018768,0.223478,-0.024111,5.815102,0.344966,-0.075728,0.003157
-0.162786,0.605726,-0.000963,-0.999823,-0.002694,-0.004386,0.018122,-1.585328,-0.935557,1.950191,-2.621753,-1.578942,-0.020068,0.216113,0.002658,5.870849,0.347372,-0.074895,0.003255
-0.162017,0.606172,-0.001005,-0.999829,-0.002712,-0.004363,0.017767,-1.586627,-0.935164,1.948959,-2.620211,-1.578862,-0.021411,0.209369,0.025252,5.922224,0.349662,-0.074114,0.003320
-0.161219,0.606533,-0.001051,-0.999835,-0.002737,-0.004395,0.017401,-1.587925,-0.934860,1.947952,-2.618786,-1.578896,-0.022746,0.203773,0.044347,5.970526,0.351894,-0.073368,0.003379
-0.160436,0.606817,-0.001104,-0.999842,-0.002754,-0.004392,0.017020,-1.589230,-0.934628,1.947149,-2.617459,-1.578871,-0.024096,0.199435,0.059410,6.031033,0.355150,-0.072870,0.003456
-0.159619,0.607043,-0.001154,-0.999848,-0.002775,-0.004457,0.016641,-1.590532,-0.934471,1.946512,-2.616240,-1.578964,-0.025422,0.196897,0.404339,6.149085,0.355417,-0.073643,0.003670
-0.158829,0.607225,-0.001195,-0.999854,-0.002788,-0.004458,0.016273,-1.591845,-0.934383,1.946021,-2.615113,-1.578929,-0.026762,0.188444,0.941739,6.334411,0.355730,-0.074544,0.003958
-0.158042,0.607363,-0.001238,-0.999860,-0.002811,-0.004451,0.015907,-1.593161,-0.934344,1.945662,-2.614072,-1.578903,-0.028121,0.177869,1.242096,6.549460,0.362441,-0.075514,0.004200
-0.157242,0.607463,-0.001281,-0.999865,-0.002820,-0.004468,0.015546,-1.594479,-0.934347,1.945417,-2.613114,-1.578903,-0.029450,0.165914,1.380622,6.780266,0.373476,-0.076529,0.004403
-0.156436,0.607532,-0.001324,-0.999870,-0.002842,-0.004494,0.015190,-1.595797,-0.934385,1.945272,-2.612234,-1.578945,-0.030812,0.153545,1.413648,7.020462,0.387303,-0.077560,0.004568
-0.155634,0.607576,-0.001366,-0.999876,-0.002849,-0.004511,0.014844,-1.597120,-0.934456,1.945213,-2.611425,-1.578949,-0.032145,0.141533,1.381427,7.267812,0.402899,-0.078587,0.004718
-0.154843,0.607592,-0.001415,-0.999881,-0.002858,-0.004501,0.014497,-1.598446,-0.934543,1.945238,-2.610678,-1.578925,-0.033497,0.136517,1.310858,7.531726,0.420303,-0.080742,0.004880
-0.154024,0.607593,-0.001459,-0.999885,-0.002867,-0.004550,0.014165,-1.599770,-0.934661,1.945322,-2.610001,-1.578994,-0.034823,0.132179,1.221033,7.798494,0.438212,-0.082881,0.005039
-0.153224,0.607586,-0.001493,-0.999890,-0.002874,-0.004554,0.013854,-1.601101,-0.934807,1.945459,-2.609383,-1.578978,-0.036171,0.122585,1.124943,8.055945,0.455517,-0.083849,0.005172
-0.152428,0.607567,-0.001527,-0.999894,-0.002885,-0.004549,0.013553,-1.602434,-0.934968,1.945647,-2.608821,-1.578961,-0.037523,0.114423,1.029285,8.316644,0.472920,-0.084782,0.005312
-0.151622,0.607538,-0.001562,-0.999897,-0.002890,-0.004563,0.013261,-1.603768,-0.935142,1.945880,-2.608312,-1.578966,-0.038863,0.000870,0.998860,7.941085,0.447473,-0.065922,0.005470
-0.150816,0.607500,-0.001595,-0.999901,-0.002900,-0.004576,0.012981,-1.605103,-0.935326,1.946151,-2.607852,-1.578981,-0.040215,-0.111614,0.980247,7.447332,0.414057,-0.044170,0.005501
